"File","Kind","DefType","DefName","Field","Path","IsNumeric","Value"
"1.6\Defs\Apparel\Apparel_Child.xml","ElementText","ThingDef","MooGirl_ChildCheongsam","texPath","/Defs[1]/ThingDef[1]/graphicData[1]/texPath[1]","False","Things/Apparel/MooGirl_ChildCheongsam/MooGirl_ChildCheongsam"
"1.6\Defs\Apparel\Apparel_Child.xml","ElementText","ThingDef","MooGirl_ChildCheongsam","costStuffCount","/Defs[1]/ThingDef[1]/costStuffCount[1]","True","70"
"1.6\Defs\Apparel\Apparel_Child.xml","ElementText","ThingDef","MooGirl_ChildCheongsam","li","/Defs[1]/ThingDef[1]/stuffCategories[1]/li[1]","False","Fabric"
"1.6\Defs\Apparel\Apparel_Child.xml","ElementText","ThingDef","MooGirl_ChildCheongsam","li","/Defs[1]/ThingDef[1]/stuffCategories[1]/li[2]","False","Leathery"
"1.6\Defs\Apparel\Apparel_Child.xml","ElementText","ThingDef","MooGirl_ChildCheongsam","MaxHitPoints","/Defs[1]/ThingDef[1]/statBases[1]/MaxHitPoints[1]","True","160"
"1.6\Defs\Apparel\Apparel_Child.xml","ElementText","ThingDef","MooGirl_ChildCheongsam","WorkToMake","/Defs[1]/ThingDef[1]/statBases[1]/WorkToMake[1]","True","7000"
"1.6\Defs\Apparel\Apparel_Child.xml","ElementText","ThingDef","MooGirl_ChildCheongsam","Mass","/Defs[1]/ThingDef[1]/statBases[1]/Mass[1]","True","1.7"
"1.6\Defs\Apparel\Apparel_Child.xml","ElementText","ThingDef","MooGirl_ChildCheongsam","StuffEffectMultiplierArmor","/Defs[1]/ThingDef[1]/statBases[1]/StuffEffectMultiplierArmor[1]","True","0.3"
"1.6\Defs\Apparel\Apparel_Child.xml","ElementText","ThingDef","MooGirl_ChildCheongsam","StuffEffectMultiplierInsulation_Cold","/Defs[1]/ThingDef[1]/statBases[1]/StuffEffectMultiplierInsulation_Cold[1]","True","0.80"
"1.6\Defs\Apparel\Apparel_Child.xml","ElementText","ThingDef","MooGirl_ChildCheongsam","StuffEffectMultiplierInsulation_Heat","/Defs[1]/ThingDef[1]/statBases[1]/StuffEffectMultiplierInsulation_Heat[1]","True","0.30"
"1.6\Defs\Apparel\Apparel_Child.xml","ElementText","ThingDef","MooGirl_ChildCheongsam","EquipDelay","/Defs[1]/ThingDef[1]/statBases[1]/EquipDelay[1]","True","1.5"
"1.6\Defs\Apparel\Apparel_Child.xml","ElementText","ThingDef","MooGirl_ChildCheongsam","li","/Defs[1]/ThingDef[1]/apparel[1]/bodyPartGroups[1]/li[1]","False","Torso"
"1.6\Defs\Apparel\Apparel_Child.xml","ElementText","ThingDef","MooGirl_ChildCheongsam","li","/Defs[1]/ThingDef[1]/apparel[1]/bodyPartGroups[1]/li[2]","False","Shoulders"
"1.6\Defs\Apparel\Apparel_Child.xml","ElementText","ThingDef","MooGirl_ChildCheongsam","li","/Defs[1]/ThingDef[1]/apparel[1]/bodyPartGroups[1]/li[3]","False","Legs"
"1.6\Defs\Apparel\Apparel_Child.xml","ElementText","ThingDef","MooGirl_ChildCheongsam","wornGraphicPath","/Defs[1]/ThingDef[1]/apparel[1]/wornGraphicPath[1]","False","Things/Apparel/MooGirl_ChildCheongsam/MooGirl_ChildCheongsam"
"1.6\Defs\Apparel\Apparel_Child.xml","ElementText","ThingDef","MooGirl_ChildCheongsam","useWornGraphicMask","/Defs[1]/ThingDef[1]/apparel[1]/useWornGraphicMask[1]","False","false"
"1.6\Defs\Apparel\Apparel_Child.xml","Attribute","MooGirl_ChildBase","Name:MooGirl_ChildBase","@Name","/Defs[1]/MooGirl_ChildBase[1]/@Name","False","MooGirl_ChildBase"
"1.6\Defs\Apparel\Apparel_Child.xml","Attribute","MooGirl_ChildBase","Name:MooGirl_ChildBase","@ParentName","/Defs[1]/MooGirl_ChildBase[1]/@ParentName","False","MooGirl_ApparelBase"
"1.6\Defs\Apparel\Apparel_Child.xml","Attribute","MooGirl_ChildBase","Name:MooGirl_ChildBase","@Abstract","/Defs[1]/MooGirl_ChildBase[1]/@Abstract","False","True"
"1.6\Defs\Apparel\Apparel_Child.xml","Attribute","ThingDef","MooGirl_ChildCheongsam","@ParentName","/Defs[1]/ThingDef[1]/@ParentName","False","MooGirl_ChildBase"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","MooGirl_HeadBase","Name:MooGirl_HeadBase","graphicClass","/Defs[1]/MooGirl_HeadBase[1]/graphicData[1]/graphicClass[1]","False","Graphic_Single"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","MooGirl_HeadBase","Name:MooGirl_HeadBase","shaderType","/Defs[1]/MooGirl_HeadBase[1]/graphicData[1]/shaderType[1]","False","CutoutComplex"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","MooGirl_HeadBase","Name:MooGirl_HeadBase","Mass","/Defs[1]/MooGirl_HeadBase[1]/statBases[1]/Mass[1]","True","0.4"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","MooGirl_HeadBase","Name:MooGirl_HeadBase","EquipDelay","/Defs[1]/MooGirl_HeadBase[1]/statBases[1]/EquipDelay[1]","True","2.0"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","MooGirl_HeadBase","Name:MooGirl_HeadBase","li","/Defs[1]/MooGirl_HeadBase[1]/apparel[1]/layers[1]/li[1]","False","Overhead"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","MooGirl_HeadBase","Name:MooGirl_HeadBase","li","/Defs[1]/MooGirl_HeadBase[1]/apparel[1]/renderSkipFlags[1]/li[1]","False","None"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","MooGirl_HeadBase","Name:MooGirl_HeadBase","li","/Defs[1]/MooGirl_HeadBase[1]/apparel[1]/tags[1]/li[1]","False","MooGirl_Head"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","MooGirl_HeadBase","Name:MooGirl_HeadBase","useWornGraphicMask","/Defs[1]/MooGirl_HeadBase[1]/apparel[1]/useWornGraphicMask[1]","False","true"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","MooGirl_HeadBase","Name:MooGirl_HeadBase","li","/Defs[1]/MooGirl_HeadBase[1]/thingCategories[1]/li[1]","False","MooGirl_Head"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","MooGirl_HeadBase","Name:MooGirl_HeadBase","researchPrerequisite","/Defs[1]/MooGirl_HeadBase[1]/recipeMaker[1]/researchPrerequisite[1]","False","ComplexClothing"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","ThingDef","MooGirl_BunnyGirlHeaddress","defName","/Defs[1]/ThingDef[1]/defName[1]","False","MooGirl_BunnyGirlHeaddress"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","ThingDef","MooGirl_BunnyGirlHeaddress","label","/Defs[1]/ThingDef[1]/label[1]","False","雪牛娘 兔女郎头饰 「魅夜绒耳」"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","ThingDef","MooGirl_BunnyGirlHeaddress","description","/Defs[1]/ThingDef[1]/description[1]","False","「八重·朱 服装」出品标志性黑色短绒长耳头饰，光洁材质折射出性感俏皮。两只长耳伴随歌舞肆意摇曳，是灯红酒绿之时的风情乍泄。"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","ThingDef","MooGirl_BunnyGirlHeaddress","texPath","/Defs[1]/ThingDef[1]/graphicData[1]/texPath[1]","False","Things/Apparel/MooGirl_BunnyGirlHeaddress/MooGirl_BunnyGirlHeaddress"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","ThingDef","MooGirl_BunnyGirlHeaddress","costStuffCount","/Defs[1]/ThingDef[1]/costStuffCount[1]","True","50"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","ThingDef","MooGirl_BunnyGirlHeaddress","li","/Defs[1]/ThingDef[1]/stuffCategories[1]/li[1]","False","Fabric"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","ThingDef","MooGirl_BunnyGirlHeaddress","li","/Defs[1]/ThingDef[1]/stuffCategories[1]/li[2]","False","Leathery"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","ThingDef","MooGirl_BunnyGirlHeaddress","SocialImpact","/Defs[1]/ThingDef[1]/equippedStatOffsets[1]/SocialImpact[1]","True","0.2"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","ThingDef","MooGirl_BunnyGirlHeaddress","MaxHitPoints","/Defs[1]/ThingDef[1]/statBases[1]/MaxHitPoints[1]","True","120"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","ThingDef","MooGirl_BunnyGirlHeaddress","WorkToMake","/Defs[1]/ThingDef[1]/statBases[1]/WorkToMake[1]","True","4000"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","ThingDef","MooGirl_BunnyGirlHeaddress","Mass","/Defs[1]/ThingDef[1]/statBases[1]/Mass[1]","True","0.35"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","ThingDef","MooGirl_BunnyGirlHeaddress","StuffEffectMultiplierArmor","/Defs[1]/ThingDef[1]/statBases[1]/StuffEffectMultiplierArmor[1]","True","0.15"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","ThingDef","MooGirl_BunnyGirlHeaddress","StuffEffectMultiplierInsulation_Cold","/Defs[1]/ThingDef[1]/statBases[1]/StuffEffectMultiplierInsulation_Cold[1]","True","0.15"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","ThingDef","MooGirl_BunnyGirlHeaddress","StuffEffectMultiplierInsulation_Heat","/Defs[1]/ThingDef[1]/statBases[1]/StuffEffectMultiplierInsulation_Heat[1]","True","0.25"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","ThingDef","MooGirl_BunnyGirlHeaddress","EquipDelay","/Defs[1]/ThingDef[1]/statBases[1]/EquipDelay[1]","True","0.8"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","ThingDef","MooGirl_BunnyGirlHeaddress","li","/Defs[1]/ThingDef[1]/apparel[1]/bodyPartGroups[1]/li[1]","False","HeadAttackTool"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","ThingDef","MooGirl_BunnyGirlHeaddress","wornGraphicPath","/Defs[1]/ThingDef[1]/apparel[1]/wornGraphicPath[1]","False","Things/Apparel/MooGirl_BunnyGirlHeaddress/MooGirl_BunnyGirlHeaddress"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","ThingDef","MooGirl_Sunglasses","defName","/Defs[1]/ThingDef[2]/defName[1]","False","MooGirl_Sunglasses"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","ThingDef","MooGirl_Sunglasses","label","/Defs[1]/ThingDef[2]/label[1]","False","雪牛娘 墨镜 「霓虹幻镜」"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","ThingDef","MooGirl_Sunglasses","description","/Defs[1]/ThingDef[2]/description[1]","False","「八重·朱 服装」出品复古圆框夹鼻墨镜，小巧玲珑遮不住眉目传情。抵御强光时保持时尚气场，是大隐于市的必备潮流单品。"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","ThingDef","MooGirl_Sunglasses","texPath","/Defs[1]/ThingDef[2]/graphicData[1]/texPath[1]","False","Things/Apparel/MooGirl_Sunglasses/MooGirl_Sunglasses"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","ThingDef","MooGirl_Sunglasses","Steel","/Defs[1]/ThingDef[2]/costList[1]/Steel[1]","True","25"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","ThingDef","MooGirl_Sunglasses","SocialImpact","/Defs[1]/ThingDef[2]/equippedStatOffsets[1]/SocialImpact[1]","True","0.2"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","ThingDef","MooGirl_Sunglasses","MaxHitPoints","/Defs[1]/ThingDef[2]/statBases[1]/MaxHitPoints[1]","True","65"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","ThingDef","MooGirl_Sunglasses","WorkToMake","/Defs[1]/ThingDef[2]/statBases[1]/WorkToMake[1]","True","4000"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","ThingDef","MooGirl_Sunglasses","Mass","/Defs[1]/ThingDef[2]/statBases[1]/Mass[1]","True","0.1"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","ThingDef","MooGirl_Sunglasses","EquipDelay","/Defs[1]/ThingDef[2]/statBases[1]/EquipDelay[1]","True","0.5"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","ThingDef","MooGirl_Sunglasses","li","/Defs[1]/ThingDef[2]/apparel[1]/bodyPartGroups[1]/li[1]","False","HeadAttackTool"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","ThingDef","MooGirl_Sunglasses","wornGraphicPath","/Defs[1]/ThingDef[2]/apparel[1]/wornGraphicPath[1]","False","Things/Apparel/MooGirl_Sunglasses/MooGirl_Sunglasses"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","ThingDef","MooGirl_Veil","defName","/Defs[1]/ThingDef[3]/defName[1]","False","MooGirl_Veil"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","ThingDef","MooGirl_Veil","label","/Defs[1]/ThingDef[3]/label[1]","False","雪牛娘 面纱"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","ThingDef","MooGirl_Veil","description","/Defs[1]/ThingDef[3]/description[1]","False","「八重·朱 服装」复古轻纱面纱，薄若晨雾，垂落生姿，若隐若现却不掩眉眼风情。在遮挡目光与保留魅力之间取得微妙平衡，行走于人群中自成气场。不张扬，却自带故事感，是大隐于市、低调出挑的风格点睛之物。"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","ThingDef","MooGirl_Veil","texPath","/Defs[1]/ThingDef[3]/graphicData[1]/texPath[1]","False","Things/Apparel/MooGirl_Veil/MooGirl_Veil"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","ThingDef","MooGirl_Veil","costStuffCount","/Defs[1]/ThingDef[3]/costStuffCount[1]","True","20"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","ThingDef","MooGirl_Veil","li","/Defs[1]/ThingDef[3]/stuffCategories[1]/li[1]","False","Fabric"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","ThingDef","MooGirl_Veil","li","/Defs[1]/ThingDef[3]/stuffCategories[1]/li[2]","False","Leathery"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","ThingDef","MooGirl_Veil","SocialImpact","/Defs[1]/ThingDef[3]/equippedStatOffsets[1]/SocialImpact[1]","True","0.2"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","ThingDef","MooGirl_Veil","MaxHitPoints","/Defs[1]/ThingDef[3]/statBases[1]/MaxHitPoints[1]","True","25"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","ThingDef","MooGirl_Veil","WorkToMake","/Defs[1]/ThingDef[3]/statBases[1]/WorkToMake[1]","True","2000"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","ThingDef","MooGirl_Veil","Mass","/Defs[1]/ThingDef[3]/statBases[1]/Mass[1]","True","0.1"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","ThingDef","MooGirl_Veil","EquipDelay","/Defs[1]/ThingDef[3]/statBases[1]/EquipDelay[1]","True","0.1"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","ThingDef","MooGirl_Veil","li","/Defs[1]/ThingDef[3]/apparel[1]/bodyPartGroups[1]/li[1]","False","HeadAttackTool"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","ThingDef","MooGirl_Veil","wornGraphicPath","/Defs[1]/ThingDef[3]/apparel[1]/wornGraphicPath[1]","False","Things/Apparel/MooGirl_Veil/MooGirl_Veil"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","ThingDef","MooGirl_Mask","defName","/Defs[1]/ThingDef[4]/defName[1]","False","MooGirl_Mask"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","ThingDef","MooGirl_Mask","label","/Defs[1]/ThingDef[4]/label[1]","False","雪牛娘 口罩"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","ThingDef","MooGirl_Mask","description","/Defs[1]/ThingDef[4]/description[1]","False","「八重·朱 服装」轻纱口罩，轻覆唇颌，似遮非遮。它并非为了隔绝世界，而是为隐藏未被言说的表情与秘密。在人群之中保留分寸感，让真正的意图只留给懂的人。"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","ThingDef","MooGirl_Mask","texPath","/Defs[1]/ThingDef[4]/graphicData[1]/texPath[1]","False","Things/Apparel/MooGirl_Mask/MooGirl_Mask"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","ThingDef","MooGirl_Mask","costStuffCount","/Defs[1]/ThingDef[4]/costStuffCount[1]","True","20"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","ThingDef","MooGirl_Mask","li","/Defs[1]/ThingDef[4]/stuffCategories[1]/li[1]","False","Fabric"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","ThingDef","MooGirl_Mask","li","/Defs[1]/ThingDef[4]/stuffCategories[1]/li[2]","False","Leathery"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","ThingDef","MooGirl_Mask","SocialImpact","/Defs[1]/ThingDef[4]/equippedStatOffsets[1]/SocialImpact[1]","True","0.2"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","ThingDef","MooGirl_Mask","MaxHitPoints","/Defs[1]/ThingDef[4]/statBases[1]/MaxHitPoints[1]","True","25"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","ThingDef","MooGirl_Mask","WorkToMake","/Defs[1]/ThingDef[4]/statBases[1]/WorkToMake[1]","True","2000"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","ThingDef","MooGirl_Mask","Mass","/Defs[1]/ThingDef[4]/statBases[1]/Mass[1]","True","0.1"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","ThingDef","MooGirl_Mask","EquipDelay","/Defs[1]/ThingDef[4]/statBases[1]/EquipDelay[1]","True","0.1"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","ThingDef","MooGirl_Mask","li","/Defs[1]/ThingDef[4]/apparel[1]/bodyPartGroups[1]/li[1]","False","HeadAttackTool"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","ThingDef","MooGirl_Mask","wornGraphicPath","/Defs[1]/ThingDef[4]/apparel[1]/wornGraphicPath[1]","False","Things/Apparel/MooGirl_Mask/MooGirl_Mask"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","MooGirl_ArmorHelmetBase","Name:MooGirl_ArmorHelmetBase","techLevel","/Defs[1]/MooGirl_ArmorHelmetBase[1]/techLevel[1]","False","Industrial"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","MooGirl_ArmorHelmetBase","Name:MooGirl_ArmorHelmetBase","unfinishedThingDef","/Defs[1]/MooGirl_ArmorHelmetBase[1]/recipeMaker[1]/unfinishedThingDef[1]","False","UnfinishedTechArmor"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","MooGirl_ArmorHelmetBase","Name:MooGirl_ArmorHelmetBase","researchPrerequisite","/Defs[1]/MooGirl_ArmorHelmetBase[1]/recipeMaker[1]/researchPrerequisite[1]","False","FlakArmor"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","MooGirl_ArmorHelmetBase","Name:MooGirl_ArmorHelmetBase","Crafting","/Defs[1]/MooGirl_ArmorHelmetBase[1]/recipeMaker[1]/skillRequirements[1]/Crafting[1]","True","6"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","MooGirl_ArmorHelmetBase","Name:MooGirl_ArmorHelmetBase","li","/Defs[1]/MooGirl_ArmorHelmetBase[1]/recipeMaker[1]/recipeUsers[1]/li[1]","False","TableMachining"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","MooGirl_ArmorHelmetBase","Name:MooGirl_ArmorHelmetBase","graphicClass","/Defs[1]/MooGirl_ArmorHelmetBase[1]/graphicData[1]/graphicClass[1]","False","Graphic_Single"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","MooGirl_ArmorHelmetBase","Name:MooGirl_ArmorHelmetBase","li","/Defs[1]/MooGirl_ArmorHelmetBase[1]/tradeTags[1]/li[1]","False","HiTechArmor"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","MooGirl_ArmorHelmetBase","Name:MooGirl_ArmorHelmetBase","li","/Defs[1]/MooGirl_ArmorHelmetBase[1]/thingCategories[1]/li[1]","False","ArmorHeadgear"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","MooGirl_ArmorHelmetBase","Name:MooGirl_ArmorHelmetBase","generateCommonality","/Defs[1]/MooGirl_ArmorHelmetBase[1]/generateCommonality[1]","True","2"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","MooGirl_ArmorHelmetBase","Name:MooGirl_ArmorHelmetBase","WorkToMake","/Defs[1]/MooGirl_ArmorHelmetBase[1]/statBases[1]/WorkToMake[1]","True","15750"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","MooGirl_ArmorHelmetBase","Name:MooGirl_ArmorHelmetBase","MaxHitPoints","/Defs[1]/MooGirl_ArmorHelmetBase[1]/statBases[1]/MaxHitPoints[1]","True","120"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","MooGirl_ArmorHelmetBase","Name:MooGirl_ArmorHelmetBase","Mass","/Defs[1]/MooGirl_ArmorHelmetBase[1]/statBases[1]/Mass[1]","True","1"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","MooGirl_ArmorHelmetBase","Name:MooGirl_ArmorHelmetBase","Flammability","/Defs[1]/MooGirl_ArmorHelmetBase[1]/statBases[1]/Flammability[1]","True","0.4"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","MooGirl_ArmorHelmetBase","Name:MooGirl_ArmorHelmetBase","ArmorRating_Sharp","/Defs[1]/MooGirl_ArmorHelmetBase[1]/statBases[1]/ArmorRating_Sharp[1]","True","0.92"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","MooGirl_ArmorHelmetBase","Name:MooGirl_ArmorHelmetBase","ArmorRating_Blunt","/Defs[1]/MooGirl_ArmorHelmetBase[1]/statBases[1]/ArmorRating_Blunt[1]","True","0.4"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","MooGirl_ArmorHelmetBase","Name:MooGirl_ArmorHelmetBase","ArmorRating_Heat","/Defs[1]/MooGirl_ArmorHelmetBase[1]/statBases[1]/ArmorRating_Heat[1]","True","0.46"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","MooGirl_ArmorHelmetBase","Name:MooGirl_ArmorHelmetBase","Insulation_Cold","/Defs[1]/MooGirl_ArmorHelmetBase[1]/statBases[1]/Insulation_Cold[1]","True","4"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","MooGirl_ArmorHelmetBase","Name:MooGirl_ArmorHelmetBase","Insulation_Heat","/Defs[1]/MooGirl_ArmorHelmetBase[1]/statBases[1]/Insulation_Heat[1]","True","2"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","MooGirl_ArmorHelmetBase","Name:MooGirl_ArmorHelmetBase","EquipDelay","/Defs[1]/MooGirl_ArmorHelmetBase[1]/statBases[1]/EquipDelay[1]","True","2"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","MooGirl_ArmorHelmetBase","Name:MooGirl_ArmorHelmetBase","SlaveSuppressionOffset","/Defs[1]/MooGirl_ArmorHelmetBase[1]/equippedStatOffsets[1]/SlaveSuppressionOffset[1]","True","-0.1"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","MooGirl_ArmorHelmetBase","Name:MooGirl_ArmorHelmetBase","VacuumResistance","/Defs[1]/MooGirl_ArmorHelmetBase[1]/equippedStatOffsets[1]/VacuumResistance[1]","True","0.65"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","MooGirl_ArmorHelmetBase","Name:MooGirl_ArmorHelmetBase","parentTagDef","/Defs[1]/MooGirl_ArmorHelmetBase[1]/apparel[1]/parentTagDef[1]","False","ApparelHead"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","MooGirl_ArmorHelmetBase","Name:MooGirl_ArmorHelmetBase","li","/Defs[1]/MooGirl_ArmorHelmetBase[1]/apparel[1]/bodyPartGroups[1]/li[1]","False","FullHead"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","MooGirl_ArmorHelmetBase","Name:MooGirl_ArmorHelmetBase","li","/Defs[1]/MooGirl_ArmorHelmetBase[1]/apparel[1]/layers[1]/li[1]","False","Overhead"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","MooGirl_ArmorHelmetBase","Name:MooGirl_ArmorHelmetBase","li","/Defs[1]/MooGirl_ArmorHelmetBase[1]/apparel[1]/defaultOutfitTags[1]/li[1]","False","Soldier"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","MooGirl_ArmorHelmetBase","Name:MooGirl_ArmorHelmetBase","li","/Defs[1]/MooGirl_ArmorHelmetBase[1]/apparel[1]/defaultOutfitTags[1]/li[2]","False","Spacefarer"
"1.6\Defs\Apparel\Apparel_Head.xml","ElementText","MooGirl_ArmorHelmetBase","Name:MooGirl_ArmorHelmetBase","useDeflectMetalEffect","/Defs[1]/MooGirl_ArmorHelmetBase[1]/apparel[1]/useDeflectMetalEffect[1]","False","true"
